1,0.415880558,0.415659007,0.415757181,0.415985466,0.415695706,0.416214715,0.415574419,0.415911505,0.415385593,0.415981636,0.415688902,0.415872303,0.415382526,0.41561311,0.415916911,0.416348601,0.416019374,0.415943874,0.416228414,0.416474337,0.416250945,0.416207285,0.41656492,0.416506571,0.415991151,0.416857098,0.416147023,0.416201757,0.41658943,0.41611206,0.416334747,0.416885912,0.41659558,0.417240027,0.417557398,0.417183868,0.4166677,0.417394302,0.417498085,0.417925644,0.417887798,0.418768821,0.418151432,0.41870118,0.419014893,0.419382021,0.418981197,0.419068272,0.419528046,0.419195905,0.419848563,0.420092037,0.42061309,0.420606335,0.421444081,0.421092553,0.42168841,0.422082105,0.422124705,0.42163376,0.422481442,0.422097412,0.423025008,0.423337463,0.422816402,0.423132338,0.423532455,0.423768758,0.424127437,0.423907235,0.423686186,0.423401374,0.423742413,0.42390071,0.424277621,0.424554844,0.424014996,0.424181671,0.424601196,0.424323799,0.425160431,0.424818264,0.42428105,0.424487134,0.424493383,0.424002036,0.424245483,0.425185365,0.425240274,0.425299789,0.424964874,0.424972262,0.424528488,0.42469997,0.424774739,0.424979591,0.42482173,0.424247666,0.424257762,0.425139699,0.424995591,0.424150931,0.424170859,0.424195931,0.423780387,0.423493767,0.423378656,0.424061015,0.424632309,0.424337386,0.424507902,0.423908638,0.423974259,0.42417569,0.423537681,0.423687303,0.422939554,0.423341302,0.423980944,0.423362625,0.423811615,0.423647846,0.423562651,0.423642553,0.423453005,0.423645485,0.423706105,0.42302053,0.423184799,0.423345413,0.423482634,0.423004081,0.423646162,0.423684028,0.423885219,0.42359399,0.423459512,0.423821202,0.42384814,0.423794885,0.423370701,0.424061584,0.422915536,0.423053773,0.422251072,0.422873821,0.422133684,0.422388732,0.421988611,0.421124064,0.421354976,0.421295383,0.420631143,0.420498269,0.420242142,0.420106822,0.420092248,0.419313493,0.419390709,0.419877169,0.419540088,0.419325423,0.419444137,0.418866046,0.418978685,0.419075205,0.418767764,0.419054736,0.419805285,0.419292192,0.4195388,0.419318665,0.419791274,0.419601723,0.420147769,0.419582656,0.419347197,0.419768543,0.419502111,0.419593465,0.418531729,0.419208443,0.419294871,0.418925143,0.418380422,0.41860859,0.418583731,0.418061755,0.418426768,0.417882149,0.417937145,0.418460884,0.41762107,0.417767088,0.416991497,0.416822003,0.416702936,0.41676685,0.416471534,0.416043093,0.415923099,0.415038492,0.415377737,0.415254887,0.415792381,0.41553428,0.415166237,0.414975584,0.415162094,0.414662729,0.415078327,0.414462156,0.413910478,0.413247815,0.413129017,0.413870736,0.413503385,0.413985063,0.413763724,0.412870121,0.413086381,0.412621934,0.412742744,0.41255677,0.41257182,0.412710979,0.412241603,0.411934729,0.41233481,0.412203041,0.41154003,0.412092166,0.411586636,0.411845316,0.411938339,0.411721062,0.411450259,0.411312736,0.41066738,0.410863921,0.410505711,0.410657256,0.411071083,0.410645242,0.410321177,0.410515528,0.409880347,0.409708643,0.409620956,0.410293813,0.410557066,0.410407774,0.4102533,0.409565259,0.409866422,0.409506505,0.409710386,0.409424254,0.409409404,0.409835898,0.409715901,0.409647317,0.409936238,0.409078134,0.409515804,0.408608718,0.409129013,0.408730883,0.408621903,0.408892304,0.409292602,0.408913313,0.408480046,0.408220743,0.407820429,0.407827316,0.407977305,0.408671698,0.408507222,0.408139158,0.408035742,0.408864504,0.408651758,0.408300881,0.40853246,0.408324531,0.408064301,0.408234847,0.408300707,0.407916921,0.408686276,0.408705613,0.408041278,0.408711679,0.40819503,0.408562725,0.407898321,0.408079442,0.408848279,0.409009886,0.408311369,0.408525046,0.408515979,0.408291524,0.408672706,0.408851143,0.408605801,0.409290537,0.409313075,0.409523315,0.40956411,0.409568466,0.409910801,0.409907639,0.409738571,0.409728593,0.410365897,0.410575213,0.409910403,0.41037162,0.410659921,0.410258638,0.411107417,0.410750204,0.411013701,0.411340617,0.411694568,0.412055282,0.411597929,0.412592809,0.412729795,0.412800188,0.412871456,0.412495276,0.412471199,0.413417681,0.413849285,0.413582878,0.414045535,0.413776136,0.413997962,0.414326096,0.41524747,0.415857256,0.415870396,0.415622371,0.416368226,0.416079005,0.416647769,0.417432513,0.417787838,0.418259547,0.418570516,0.418892845,0.419381361,0.419393174,0.418970823,0.419246135,0.420187203,0.421159437,0.420913151,0.421095724,0.421413337,0.422226599,0.422126173,0.423258137,0.42297674,0.423122615,0.423522547,0.424627399,0.42496845,0.424924487,0.424958265,0.425385084,0.42589814,0.426756357,0.427059012,0.426608395,0.427511116,0.42824845,0.427996535,0.428989217,0.428696766,0.429748459,0.429857606,0.429405409,0.429777921,0.430973449,0.431100133,0.431445585,0.43114825,0.432202814,0.432009051,0.4330391,0.433126181,0.433566944,0.433962813,0.433640613,0.434333558,0.434325946,0.434672028,0.434492287,0.435394657,0.43627992,0.43613696,0.436412066,0.436503525,0.437212013,0.437528382,0.438227068,0.438774448,0.438822036,0.439641996,0.439876702,0.439956986,0.44046863,0.440517072,0.441346608,0.441853419,0.442704635,0.443100551,0.444644509,0.445244509,0.445938007,0.446129991,0.446992322,0.447924256,0.448943045,0.449674625,0.451119589,0.45194134,0.452216235,0.453982792,0.454990325,0.456334524,0.457681595,0.458149511,0.45972395,0.461586942,0.462371706,0.464766259,0.466132722,0.467842852,0.469504434,0.471632641,0.473007744,0.474886298,0.477159868,0.479479301,0.481131033,0.483667369,0.485371021,0.487946257,0.490427361,0.492315074,0.494357914,0.497491041,0.499749632,0.501939905,0.504567053,0.50731344,0.509423999,0.51239011,0.514694177,0.516661802,0.518999089,0.520444596,0.522148928,0.524173641,0.525723362,0.527300012,0.528437016,0.530082358,0.531053211,0.532943839,0.534500004,0.536784444,0.538682419,0.54120361,0.543272698,0.546312003,0.549728223,0.553243193,0.556367043,0.560175328,0.564009277,0.56845502,0.571802213,0.575719447,0.578875234,0.582948962,0.585087782,0.587058086,0.5885725,0.589272012,0.588329455,0.58712331,0.585003509,0.582706983,0.579942409,0.575739417,0.573006226,0.570540808,0.567701793,0.565091529,0.563100324,0.560052763,0.558144929,0.557243901,0.555980218,0.55409786,0.55308605,0.552008892,0.551747865,0.550100848,0.549590985,0.549105223,0.54928905,0.548503907,0.548709113,0.548035459,0.548337468,0.547646033,0.547720294,0.547632301,0.548222749,0.547692557,0.547579238,0.54682119,0.546930987,0.5466329,0.546093169,0.545698315,0.545110945,0.54455276,0.544528543,0.544152166,0.54514695,0.544619234,0.545314665,0.546502988,0.546715963,0.547475974,0.5472426,0.547578604,0.547665147,0.548392992,0.548252172,0.547554836,0.54650338,0.545653043,0.544264122,0.542832125,0.541582618,0.539284769,0.537301316,0.535519827,0.532993032,0.5319025,0.529235638,0.527393477,0.525852208,0.5243397,0.521870833,0.520706208,0.519315663,0.518534619,0.517076682,0.516438364,0.515163037,0.514727946,0.514170745,0.512968761,0.512735763,0.512239181,0.512008239,0.511443923,0.511505684,0.51095882,0.510479083,0.510557089,0.510571028,0.511063892,0.510705955,0.510897257,0.511347819,0.511190844,0.51116989,0.511794963,0.511930095,0.512471804,0.512497111,0.51347301,0.513414433,0.514303809,0.514605294,0.514993378,0.515062354,0.514739023,0.514812083,0.514882089,0.515133551,0.514225028,0.51432771,0.513465493,0.512571549,0.512744145,0.511369587,0.509816346,0.50945937,0.507998293,0.506873802,0.505902189,0.504876092,0.503725952,0.502622143,0.501758811,0.501001598,0.499613945,0.498913583,0.498211076,0.497042153,0.495940259,0.495106172,0.494037689,0.49305646,0.492846019,0.492271162,0.491134061,0.490583378,0.489678528,0.489036914,0.488229125,0.487213475,0.487327742,0.486936189,0.485459659,0.485464464,0.48490868,0.48453634,0.484194469,0.483805311,0.48329847,0.482340035,0.482631435,0.482237791,0.48202706,0.480991552,0.481402435,0.480884823,0.48027653,0.4802786,0.479848261,0.479369672,0.479268853,0.479523255,0.478701002,0.478630372,0.478085255,0.478399783,0.477750962,0.477654216,0.476868468,0.476737844,0.477078229,0.476349987,0.475691458,0.476105833,0.475568874,0.474921625,0.475098795,0.474965542,0.474569329,0.474002072,0.47379292,0.474347003,0.473921206,0.474094448,0.473411887,0.473111184,0.472803537,0.473432555,0.473191177,0.473409723,0.472925198,0.472639672,0.472729001,0.472620128,0.472403926,0.472543075,0.472295137,0.472164852,0.472223648,0.472328616,0.472038677,0.471751506,0.472206465,0.471304345,0.471538527,0.472216262,0.472301919,0.471846123,0.472305133,0.472302813,0.472387766,0.4723185,0.472434247,0.472548713,0.472056426,0.472616079,0.471928478,0.472177432,0.47258285,0.472632251,0.47241417,0.473206144,0.473316517,0.472610617,0.473262829,0.473780439,0.47417513,0.474368501,0.474356387,0.474543154,0.474391985,0.475020336,0.474784638,0.475307592,0.475453256,0.475524625,0.476015909,0.47588388,0.476025856,0.476382654,0.47693731,0.47678962,0.477787032,0.47788813,0.478000977,0.478649667,0.479291125,0.478816429,0.479880006,0.479471581,0.479771281,0.480526918,0.480807887,0.481096864,0.482020773,0.481411506,0.481990631,0.483107941,0.483134699,0.483422632,0.483812131,0.484664601,0.485035879,0.485912401,0.486623013,0.48749306,0.487901153,0.489202135,0.49025855,0.490650672,0.490998853,0.491850625,0.493243586,0.494499444,0.495667161,0.496620434,0.498003908,0.498795152,0.499749168,0.501258638,0.502756431,0.503542241,0.505341607,0.506478001,0.507606753,0.509945647,0.511320626,0.512574066,0.514146044,0.515852956,0.517593191,0.519293426,0.520928117,0.523270844,0.525043874,0.52739593,0.528603433,0.53075756,0.533185349,0.534993349,0.53710472,0.538614464,0.540552727,0.541233325,0.543001962,0.543923266,0.545345011,0.546717691,0.547452423,0.547777199,0.548332371,0.548726424,0.549313719,0.548979477,0.548232881,0.548440114,0.547338319,0.547342426,0.545975293,0.545696105,0.545944489,0.545595803,0.544860949,0.544825795,0.544664046,0.544873339,0.544946738,0.544931478,0.544381889,0.544753717,0.545396159,0.544878909,0.545225505,0.54526631,0.54421382,0.544074088,0.543793799,0.543871586,0.542829094,0.542921729,0.542138977,0.54131002,0.540523645,0.53935976,0.53826555,0.53746799,0.537287728,0.536105814,0.534962976,0.534436374,0.533996285,0.533099578,0.532756338,0.532086149,0.531817629,0.531009771,0.530698443,0.530672423,0.530751638,0.53015002,0.52973925,0.529590949,0.529984214,0.529831879,0.52895358,0.52858123,0.528645188,0.528224206,0.528565807,0.52835738,0.527998364,0.528357755,0.528841136,0.528978933,0.528548444,0.528068915,0.528596495,0.528704738,0.529373704,0.52937492,0.530382125,0.53031871,0.530267577,0.530579389,0.530714347,0.531990618,0.532426369,0.532051298,0.533163849,0.534126667,0.534792092,0.535412459,0.536248618,0.537183901,0.539199734,0.540570039,0.542100039,0.543083927,0.545545379,0.546837313,0.548457871,0.551439065,0.553367541,0.555975272,0.558912881,0.561591083,0.564538602,0.56852577,0.571700259,0.57593661,0.579901764,0.584123309,0.588141694,0.593135862,0.597841897,0.603790658,0.609599951,0.615299387,0.621505884,0.627471764,0.63394717,0.641783605,0.649488516,0.656935992,0.664558526,0.673494565,0.682711582,0.692479423,0.703156256,0.713314363,0.725293172,0.737152841,0.750279231,0.764237412,0.778375474,0.793941911,0.808659925,0.82472758,0.839779431,0.853850146,0.866710037,0.878436358,0.889639013,0.89889953,0.907288187,0.914966651,0.923586551,0.933656494,0.944894436,0.956662776,0.968675573,0.980180627,0.992224671,1.002201675,1.009956857,1.016256801,1.02088229,1.02271656,1.022725667,1.020632889,1.018461334,1.01436186,1.008692122,1.000770367,0.989985276,0.978189761,0.963760807,0.948840441,0.933933744,0.921258693,0.909652781,0.90106157,0.894780342,0.890824306,0.886716955,0.883574216,0.880203214,0.876417619,0.872543825,0.867169082,0.861793937,0.855860973,0.85048699,0.844831451,0.839880206,0.83437698,0.829123201,0.822824542,0.81608497,0.807794972,0.798792338,0.788987199,0.776584039,0.764502664,0.752240605,0.741143041,0.729735346,0.719627386,0.710150303,0.702439375,0.694627982,0.687988532,0.682751398,0.677046666,0.672504882,0.66843772,0.664218963,0.660962191,0.657206349,0.654592219,0.650662311,0.647777255,0.645752214,0.643260108,0.640624382,0.6390214,0.636369797,0.6350489,0.63246973,0.630211736,0.628566177,0.626926373,0.625176324,0.624598504,0.622625384,0.621303373,0.62073251,0.619874718,0.618875018,0.617400881,0.616916395,0.617250378,0.61658771,0.617075962,0.616677357,0.616288025,0.616324644,0.616492213,0.616161134,0.615235255,0.615163355,0.614732449,0.613961612,0.613746101,0.612577914,0.612323337,0.611403776,0.611659,0.61078839,0.611339518,0.610521607,0.610502048,0.61103746,0.610948475,0.61048863,0.611063114,0.611410609,0.611942313,0.612219082,0.61276327,0.612847946,0.613455391,0.613767003,0.614463451,0.614451841,0.615047864,0.61587147,0.616590527,0.616558437,0.617626226,0.618187933,0.618620456,0.618964032,0.619335106,0.62052896,0.621323733,0.621929916,0.623223675,0.62326286,0.624292178,0.625472279,0.626741028,0.627161344,0.628476102,0.629948085,0.631549837,0.632776603,0.634623532,0.636295985,0.638719626,0.640358912,0.64311267,0.645091136,0.646507591,0.648205013,0.649714942,0.652467307,0.653915634,0.656234388,0.657466018,0.659481531,0.660581193,0.661690144,0.662725013,0.663326258,0.664492424,0.665758291,0.667055675,0.667943771,0.669475884,0.671290264,0.671961478,0.673606278,0.675379333,0.677309086,0.67995061,0.681945926,0.684608066,0.686496943,0.688831649,0.691001981,0.692812847,0.694526216,0.694719451,0.694486925,0.693552377,0.692571238,0.690847247,0.688431862,0.685326937,0.683919191,0.681842071,0.681134738,0.679790631,0.678489549,0.678824096,0.678359933,0.677305693,0.676780115,0.676787014,0.677495572,0.677416628,0.678402868,0.678966024,0.679095551,0.680067704,0.680079688,0.680657167,0.681478766,0.681747403,0.681530295,0.680848152,0.678895352,0.677218638,0.674694449,0.672548738,0.671250245,0.670568042,0.669318641,0.669023236,0.667589504,0.665650666,0.664843824,0.664315659,0.664028683,0.662874358,0.662604569,0.661559902,0.661267923,0.662014605,0.661727478,0.662403768,0.664319386,0.66527883,0.665830184,0.666609223,0.667895802,0.669222368,0.669158931,0.669602459,0.669969874,0.66985671,0.670451235,0.671613264,0.672585842,0.674863461,0.676405551,0.67843331,0.681357397,0.685045999,0.687043461,0.690616876,0.693679803,0.697032929,0.700726917,0.703786919,0.707300715,0.711286728,0.715372158,0.719136503,0.724360906,0.730016538,0.735994864,0.741823208,0.748142934,0.7532726
